words,labels,entities,term_list
"['Pour', 'atteindre', 'cet', 'objectif', ',', 'la', 'méthode', 'présentée', 'précédemment', 'va', 'être', 'appliquée', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
['210'],['O'],set(),[]
"['Source', 'classique']","['O', 'O']",set(),[]
['Charges'],['B-Term'],"{('Term', 0, 0)}",['Charges']
"['Générateur', 'éolien']","['B-Term', 'IN-Term']","{('Term', 0, 1)}",['Générateur éolien']
"['Stockage', 'court', 'terme']","['B-Term', 'I-Term', 'I-Term']","{('Term', 0, 2)}",['Stockage court terme']
"['Stockage', 'long', 'terme']","['B-Term', 'IN-Term', 'IN-Term']","{('Term', 0, 2)}",['Stockage long terme']
"['Production', 'décentralisée', 'prévisible']","['B-Term', 'I-Term', 'O']","{('Term', 0, 1)}",['Production décentralisée']
"['Figure', '212', 'Réseau', 'considéré']","['O', 'O', 'B-Term', 'O']","{('Term', 2, 2)}",['Réseau']
"['i', '.']","['O', 'O']",set(),[]
"['Détermination', 'du', 'cahier', 'des', 'charges']","['O', 'O', 'O', 'O', 'B-Term']","{('Term', 4, 4)}",['charges']
"[""L'"", 'objectif', 'de', 'la', 'supervision', 'de', 'la', 'centrale', 'multisources', 'est', 'de', 'déterminer', 'les', 'puissances', 'de', 'référence', 'en', 'temps', 'réel', 'afin', 'de', ':', 'Fournir', 'la', 'puissance', 'de', 'référence', 'déterminée', 'par', 'la', 'supervision', 'moyen', 'terme', ',', 'Participer', 'au', 'réglage', 'primaire', 'de', 'la', 'fréquence', '(', 'garantir', 'une', 'réserve', 'primaire', 'de', 'puissance', ')', ',', 'Maximiser', ""l'"", 'énergie', 'éolienne', ',', 'Minimiser', 'le', 'recours', 'à', 'la', 'source', 'prévisible', ',', 'en', 'particulier', 'si', 'elle', 'est', 'basée', 'sur', 'des', 'combustibles', 'fossiles', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'I-Term', 'I-Term', 'IN-Term', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'I-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O']","{('Term', 7, 8), ('Term', 71, 72), ('Term', 44, 47), ('Term', 36, 40), ('Term', 13, 13), ('Term', 52, 53), ('Term', 24, 24)}","['centrale multisources', 'combustibles fossiles', 'réserve primaire de puissance', 'réglage primaire de la fréquence', 'puissances', 'énergie éolienne', 'puissance']"
"['Les', 'contraintes', 'du', 'système', 'sont', 'les', 'limites', 'des', 'capacités', 'des', 'différents', 'groupes', 'de', 'production', ',', 'les', 'niveaux', 'de', 'stockage', 'ainsi', 'que', 'les', 'éventuelles', 'variations', 'de', 'fréquence', 'due', 'à', 'un', 'dysfonctionnement', 'du', 'réseau', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 25, 25), ('Term', 31, 31)}","['fréquence', 'réseau']"
['211'],['O'],set(),[]
"['ii', '.']","['O', 'O']",set(),[]
"['Détermination', 'de', 'la', 'structure', 'de', 'supervision']","['O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Les', 'moyens', ""d'"", 'action', 'à', 'notre', 'disposition', 'sont', 'les', 'puissances', 'de', 'référence', 'des', 'systèmes', 'de', 'stockage', ',', 'de', 'la', 'source', 'prévisible', 'ainsi', 'que', ""l'"", 'angle', 'de', 'calage', 'du', 'générateur', 'éolien', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'O', 'BN-Term', 'IN-Term', 'O']","{('Term', 9, 9), ('Term', 24, 26), ('Term', 13, 15), ('Term', 28, 29)}","['puissances', 'angle de calage', 'systèmes de stockage', 'générateur éolien']"
"['La', 'Figure', '213', 'résume', 'les', 'différentes', 'entrées', 'et', 'sorties', 'du', 'système', 'considéré', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Avec', ':', 'Peol', 'la', 'puissance', 'du', 'générateur', 'éolien', 'transmise', 'au', 'réseau', ',', 'Pstock_CT', 'la', 'puissance', 'du', 'système', 'de', 'stockage', 'court', 'terme', 'échangée', 'avec', 'le', 'réseau', ',', 'Pstock_LT', 'la', 'puissance', 'du', 'système', 'de', 'stockage', 'long', 'terme', 'échangée', 'avec', 'le', 'réseau', ',', 'PSP', 'la', 'puissance', 'de', 'la', 'source', 'prévisible', 'transmise', 'au', 'réseau', ',']","['O', 'O', 'O', 'O', 'B-Term', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 10, 10), ('Term', 6, 7), ('Term', 16, 20), ('Term', 42, 42), ('Term', 38, 38), ('Term', 28, 28), ('Term', 49, 49), ('Term', 30, 34), ('Term', 14, 14), ('Term', 4, 4), ('Term', 24, 24)}","['réseau', 'générateur éolien', 'système de stockage court terme', 'puissance', 'réseau', 'puissance', 'réseau', 'système de stockage long terme', 'puissance', 'puissance', 'réseau']"
"['Peol_mes', 'la', 'puissance', 'du', 'générateur', 'éolien', 'mesurée', ',', 'Pstock_CT_mes', 'la', 'puissance', 'du', 'système', 'de', 'stockage']","['O', 'O', 'B-Term', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'I-Term', 'I-Term']","{('Term', 10, 10), ('Term', 2, 2), ('Term', 12, 14), ('Term', 4, 5)}","['puissance', 'puissance', 'système de stockage', 'générateur éolien']"
"['court', 'terme', 'mesurée', ',', 'Pstock_LT_mes', 'la', 'puissance', 'du', 'système', 'de', 'stockage', 'long', 'terme', 'mesurée', ',', 'PSP', 'la', 'puissance', 'de', 'la', 'source', 'prévisible', 'mesurée', ',', 'fmes', 'la', 'fréquence', 'du', 'réseau', 'mesurée', ',', 'Pmulti_mes', 'la', 'puissance', 'de', 'la', 'centrale', 'multisource', 'mesurée', 'qui', 'est', 'la', 'somme', 'des', 'puissances', 'des', 'éléments', 'constituant', 'la', 'centrale', 'multisources', ',', 'Nivstock_CT', 'qui', 'est', 'le', 'niveau', 'de', 'stockage', 'court', 'terme', ',', 'Nivstock_LT', 'qui', 'est', 'le', 'niveau', 'de', 'stockage', 'long', 'terme', ',', 'fcons', 'la', 'fréquence', 'de', 'consigne', ',', 'Pref_SmT', 'puissance', 'de', 'référence', 'du', 'superviseur', 'provenant', 'de', 'la', 'supervision', 'moyen', 'terme', ',', 'Peol_ref', 'la', 'puissance', 'du', 'générateur', 'éolien', 'de', 'référence', ',']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'IN-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O']","{('Term', 26, 26), ('Term', 8, 12), ('Term', 74, 74), ('Term', 6, 6), ('Term', 17, 17), ('Term', 33, 33), ('Term', 58, 60), ('Term', 68, 70), ('Term', 79, 79), ('Term', 93, 93), ('Term', 95, 96), ('Term', 36, 37), ('Term', 49, 50), ('Term', 44, 44), ('Term', 28, 28)}","['fréquence', 'système de stockage long terme', 'fréquence', 'puissance', 'puissance', 'puissance', 'stockage court terme', 'stockage long terme', 'puissance', 'puissance', 'générateur éolien', 'centrale multisource', 'centrale multisources', 'puissances', 'réseau']"
"['Pstock_CT_ref', 'la', 'puissance', 'du', 'système', 'de', 'stockage', 'court', 'terme', 'de', 'référence', ',', 'Pstock_LT_ref', 'la', 'puissance', 'du']","['O', 'O', 'B-Term', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 2, 2), ('Term', 4, 8), ('Term', 14, 14)}","['puissance', 'système de stockage court terme', 'puissance']"
"['système', 'de', 'stockage', 'long', 'terme', 'de', 'référence', ',', 'PSP_ref', 'la', 'puissance', 'de', 'la', 'source', 'prévisible', 'de', 'référence', '.']","['BN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 10, 10), ('Term', 0, 4)}","['puissance', 'système de stockage long terme']"
"['Le', 'schéma', 'bloc', 'de', 'la', 'supervision', 'est', 'présenté', 'à', 'la', 'Figure', '214', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['La', 'supervision', 'sera', 'séparée', 'en', 'deux', 'parties', ':', 'Un', 'superviseur', 'à', 'logique', 'floue', 'aura', 'pour', 'objectif', 'de', 'déterminer', 'les', 'puissances', 'de', 'référence', 'de', ""l'"", 'angle', 'de', 'calage', '(', 'ȕref', ')', ',', 'de', 'la', 'source', 'prévisible', '(', 'PSP_ref', ')', ',', 'du', 'système', 'de', 'stockage', 'à', 'court', 'terme', '(', 'Pstock_CT_ref1', ')', 'et', 'du', 'système', 'de', 'stockage', 'à', 'long', 'terme', '(', 'Pstock_LT_ref1', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'IN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'O', 'O', 'O', 'O']","{('Term', 9, 12), ('Term', 19, 19), ('Term', 24, 26), ('Term', 40, 45), ('Term', 51, 56)}","['superviseur à logique floue', 'puissances', 'angle de calage', 'système de stockage à court terme', 'système de stockage à long terme']"
"['Les', 'droites', 'de', 'statisme', 'vont', 'permettre', 'de', 'mettre', 'en', 'oeuvre', 'le', 'réglage', 'primaire', 'par', ""l'"", 'intermédiaire', 'des', 'systèmes', 'de', 'stockage', 'à', 'court', '(', 'Pstock_CT_ref2', ')', 'et', 'à', 'long', 'terme', '(', 'Pstock_LT_ref2', ')', '.']","['O', 'B-Term', 'I-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 11, 12), ('Term', 17, 19), ('Term', 1, 3)}","['réglage primaire', 'systèmes de stockage', 'droites de statisme']"
['212'],['O'],set(),[]
['ȕ_ref'],['O'],set(),[]
"['Générateur', 'éolien']","['B-Term', 'IN-Term']","{('Term', 0, 1)}",['Générateur éolien']
['Peol'],['O'],set(),[]
['Pstock_CT_ref'],['O'],set(),[]
"['Stockage', 'à', 'court', 'terme']","['B-Term', 'I-Term', 'I-Term', 'I-Term']","{('Term', 0, 3)}",['Stockage à court terme']
['Pstock_CT'],['O'],set(),[]
['Réseau'],['B-Term'],"{('Term', 0, 0)}",['Réseau']
['Pstock_LT_ref'],['O'],set(),[]
['Pstock_L'],['O'],set(),[]
"['Stockage', 'à', 'long', 'terme']","['B-Term', 'I-Term', 'IN-Term', 'IN-Term']","{('Term', 0, 3)}",['Stockage à long terme']
['PSP_ref'],['O'],set(),[]
"['Source', 'prévisible']","['O', 'O']",set(),[]
['PSP'],['O'],set(),[]
['Pstock_CT_mes'],['O'],set(),[]
['Pstock_LT_mes'],['O'],set(),[]
['Peol_mes'],['O'],set(),[]
['PSP_mes'],['O'],set(),[]
['+'],['O'],set(),[]
['Superviseur'],['O'],set(),[]
['+'],['O'],set(),[]
['+'],['O'],set(),[]
['+'],['O'],set(),[]
"['Supervision', 'Moyen', 'terme']","['O', 'O', 'O']",set(),[]
['GRT'],['B-Term'],"{('Term', 0, 0)}",['GRT']
"['Figure', '213', 'Système', 'étudié']","['O', 'O', 'O', 'O']",set(),[]
['ǻP'],['O'],set(),[]
"['+', '-']","['O', 'O']",set(),[]
"['Pmulti', 'Pref_SmT', 'Nivstock_CT', 'Nivstock_LT', 'fmes']","['O', 'O', 'O', 'O', 'O']",set(),[]
"['+', '-']","['O', 'O']",set(),[]
"['G1', 'Pstock_CT_ref1', 'G4', 'G2', 'G5', 'G3', 'ǻf', 'Pstock_LT_ref1', 'G6']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['+', '+', '+', '+']","['O', 'O', 'O', 'O']",set(),[]
['Nivstock_LT'],['O'],set(),[]
['Nivstock_CT'],['O'],set(),[]
['Pmulti_mes'],['O'],set(),[]
['Pref_SmT'],['O'],set(),[]
['fcons'],['O'],set(),[]
['fmes'],['O'],set(),[]
"['Pstock_CT_ref', 'Pstock_CT_ref2', 'ȕref', 'Pstock_LT_ref', 'PSP_ref', 'Pstock_LT_ref2']","['O', 'O', 'O', 'O', 'O', 'O']",set(),[]
['fcons'],['O'],set(),[]
"['Droite', 'de', 'statisme', 'stockage', 'CT']","['B-Term', 'I-Term', 'IN-Term', 'O', 'O']","{('Term', 0, 2)}",['Droite de statisme']
"['Droite', 'de', 'statisme', 'stockage', 'LT']","['B-Term', 'I-Term', 'IN-Term', 'O', 'O']","{('Term', 0, 2)}",['Droite de statisme']
"['Figure', '214', 'Schéma', 'bloc', 'de', 'la', 'supervision']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
['fmes'],['O'],set(),[]
['213'],['O'],set(),[]
"['Les', 'entrées', 'du', 'superviseur', 'seront', ',', 'ǻP', 'qui', 'est', ""l'"", 'écart', 'entre', 'la', 'puissance', 'de', 'référence', '(', 'Pref_SmT', ')', 'et', 'la', 'puissance', 'de', 'la', 'centrale', 'multisources', '(', 'Pmulti', ')', ',', 'le', 'niveau', 'du', 'système', 'de', 'stockage', 'à', 'court', 'terme', '(', 'Nivstock_CT', ')', ',', 'ainsi', 'que', 'le', 'niveau', 'du', 'système', 'de', 'stockage', 'à', 'long', 'terme', '(', 'Nivstock_LT', ')', 'et', 'ǻf', 'qui', 'est', ""l'"", 'écart', 'entre', 'la', 'fréquence', 'de', 'référence', '(', 'fcons', ')', 'et', 'la', 'fréquence', 'du', 'réseau', '(', 'fmes', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O']","{('Term', 33, 38), ('Term', 13, 13), ('Term', 21, 21), ('Term', 65, 65), ('Term', 73, 73), ('Term', 75, 75), ('Term', 24, 25), ('Term', 48, 53)}","['système de stockage à court terme', 'puissance', 'puissance', 'fréquence', 'fréquence', 'réseau', 'centrale multisources', 'système de stockage à long terme']"
"['Dans', ""l'"", 'objectif', 'de', 'normaliser', 'les', 'fonctions', ""d'"", 'appartenance', 'des', 'entrées', 'et', 'des', 'sorties', 'du', 'superviseur', ',', 'les', 'gains', 'G1', ',', 'G2', ',', 'G3', ',', 'G4', 'et', 'G5', 'sont', 'introduits', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Le', 'gain', 'G1', ',', 'appliqué', 'à', ""l'"", 'entrée', 'ǻP', 'du', 'superviseur', 'sera', 'utilisé', 'comme', 'un', 'paramètre', 'de', 'réglage', 'du', 'superviseur', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['En', 'effet', 'ce', 'gain', 'va', 'influencer', 'la', 'dynamique', 'de', 'réglage', 'du', 'superviseur', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O']","{('Term', 7, 7)}",['dynamique']
"['Afin', 'de', 'maîtriser', 'la', 'dynamique', 'du', 'réglage', 'primaire', 'de', 'la', 'centrale', 'multisources', ',', 'deux', 'droites', 'de', 'statisme', 'sont', 'directement', 'appliquées', 'aux', 'niveaux', 'des', 'systèmes', 'de', 'stockage', '.']","['O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'I-Term', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'B-Term', 'I-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'O']","{('Term', 6, 7), ('Term', 23, 25), ('Term', 14, 16), ('Term', 10, 11), ('Term', 4, 4)}","['réglage primaire', 'systèmes de stockage', 'droites de statisme', 'centrale multisources', 'dynamique']"
"['Finalement', 'les', 'puissances', 'de', 'référence', 'des', 'éléments', 'de', 'stockage', '(', '66', ')', 'sont', 'la', 'somme', 'de', 'deux', 'termes', ';', 'Pstock_ref1', 'provenant', 'du', 'superviseur', 'à', 'logique', 'floue', 'et', 'Pstock_ref2', 'qui', 'provient', 'de', 'la', 'droite', 'de', 'statisme', '.']","['O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'IN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'IN-Term', 'O']","{('Term', 2, 2), ('Term', 32, 34), ('Term', 22, 25)}","['puissances', 'droite de statisme', 'superviseur à logique floue']"
"['Pstock_ref', '=', 'Pstock_ref1', '+', 'Pstock_ref2']","['O', 'O', 'O', 'O', 'O']",set(),[]
"['Avec', 'Pstock_ref1', '=', '0', 'pour', '50-BM', '<', 'f', '<', '50+BM']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['(', '66', ')']","['O', 'O', 'O']",set(),[]
"['Pstock_ref2', '=', 'k', 'ǻf', 'pour', 'f', '<', '50-BM', 'où', 'f', '>', '50', '+', 'BM']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Ou', 'k', 'est', 'la', 'pente', 'de', 'la', 'droite', 'de', 'statisme', 'et', 'BM', 'correspond', 'à', 'la', 'bande', 'morte', 'de', 'réglage', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 7, 9)}",['droite de statisme']
"['iii', '.']","['O', 'O']",set(),[]
"['Détermination', 'des', 'graphes', 'fonctionnels']","['O', 'O', 'B-Term', 'I-Term']","{('Term', 2, 3)}",['graphes fonctionnels']
"['Vu', 'la', 'complexité', 'du', 'système', ';', 'le', 'graphe', 'fonctionnel', 'est', 'composé', ""d'"", 'un', 'graphe', 'principal', 'présenté', 'à', 'la', 'Figure', '215', 'et', ""d'"", 'un', 'sous', 'graphe', 'présenté', 'Figure', '216', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 7, 8)}",['graphe fonctionnel']
"['La', 'représentation', 'en', 'graphe', 'principal', 'et', 'sous', 'graphe', 'permet', 'une', 'meilleure', 'lisibilité', 'du', 'fonctionnement', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
['214'],['O'],set(),[]
"['Niveau', 'de', 'stockage', 'bas']","['O', 'O', 'O', 'O']",set(),[]
"['Niveau', 'de', 'stockage', 'haut']","['O', 'O', 'O', 'O']",set(),[]
"['Garantir', 'une', 'disponibilité', ""d'"", 'énergie']","['O', 'O', 'O', 'O', 'B-Term']","{('Term', 4, 4)}",['énergie']
"['Fournir', 'la', 'puissance', 'de', 'référence', 'en', 'maximisant', ""l'"", 'énergie', 'éolienne']","['O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term']","{('Term', 2, 2), ('Term', 8, 9)}","['puissance', 'énergie éolienne']"
"['Garantir', 'une', 'capacité', 'de', 'stockage', 'de', ""l'"", 'énergie']","['O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'IN-Term']","{('Term', 4, 7)}","[""stockage de l' énergie""]"
"['Niveau', 'de', 'stockage', 'moyen']","['O', 'O', 'O', 'O']",set(),[]
"['Niveau', 'de', 'stockage', 'moyen']","['O', 'O', 'O', 'O']",set(),[]
['N1'],['O'],set(),[]
"['Réglage', 'primaire']","['B-Term', 'I-Term']","{('Term', 0, 1)}",['Réglage primaire']
"['¨f', '<', '0', 'OU', '¨f', '>', '0']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
['N2'],['O'],set(),[]
['¨f=0'],['O'],set(),[]
"['Figure', '215', 'Graphe', 'fonctionnel', 'principal']","['O', 'O', 'B-Term', 'I-Term', 'O']","{('Term', 2, 3)}",['Graphe fonctionnel']
"['La', 'supervision', 'peut', 'être', 'séparée', 'en', 'deux', 'parties', 'N1', 'et', 'N2', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['La', 'partie', 'N1', 'qui', 'a', 'pour', 'but', 'de', 'garantir', 'la', 'fourniture', 'de', 'puissance', 'de', 'référence', 'en', 'maximisant', 'la', 'puissance', 'éolienne', 'et', 'de', 'garantir', 'une', 'disponibilité', ""d'"", 'énergie', 'ainsi', ""qu'"", 'une', 'capacité', ""d'"", 'absorption', ""d'"", 'énergie', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 34, 34), ('Term', 26, 26), ('Term', 18, 19), ('Term', 12, 12)}","['énergie', 'énergie', 'puissance éolienne', 'puissance']"
"['La', 'stratégie', 'de', 'supervision', 'est', 'basée', 'sur', 'la', 'gestion', 'des', 'systèmes', 'de', 'stockage', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'O']","{('Term', 10, 12)}",['systèmes de stockage']
"['Ces', 'systèmes', 'de', 'stockage', 'constituent', 'les', 'premiers', 'niveaux', ""d'"", 'action', '.']","['O', 'B-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 1, 3)}",['systèmes de stockage']
"['En', 'effet', ',', 'le', 'passage', ""d'"", 'un', 'graphe', 'à', ""l'"", 'autre', 'dépend', 'du', 'niveau', 'de', 'stockage', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['La', 'Figure', '216', 'présente', 'les', 'graphes', 'détaillés', 'des', 'modes', 'de', 'fonctionnement', 'N1', 'et', 'N2', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Le', 'mode', 'de', 'fonctionnement', 'N1', 'est', 'divisé', 'en', 'deux', 'parties', ':', 'N1.1', 'qui', 'détermine', 'les', 'puissances', 'de', 'référence', 'en', 'fonction', 'du', 'niveau', 'de', 'stockage', 'à', 'court', 'terme', 'et', 'N1.2', 'qui', 'détermine', 'les', 'puissances', 'de', 'référence', 'en', 'fonction', 'du', 'niveau', 'de', 'stockage', 'à', 'long', 'terme', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'IN-Term', 'IN-Term', 'O']","{('Term', 23, 26), ('Term', 15, 15), ('Term', 40, 43), ('Term', 32, 32)}","['stockage à court terme', 'puissances', 'stockage à long terme', 'puissances']"
['215'],['O'],set(),[]
"['de', 'stockage', 'court', 'terme', 'doit', 'être', 'nulle', '(', 'N1.111', ')', '.']","['O', 'B-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 1, 3)}",['stockage court terme']
